Sale Key,City Key,Customer Key,Stock Item Key,Invoice Date Key,Delivery Date Key,Salesperson Key,WWI Invoice ID,Quantity,Unit Price,Total Excluding Tax,Tax Amount,Region
57253,89450,20,54,29/04/2018,05/05/2018,3,17627,100,42,4200,630,Far West
,,,,,,,,0,,,,Far West
58473,47626,109,2,09/05/2018,10/05/2018,3,18015,100,37.5,3750,562.5,Far West
116101,47005,197,37,25/03/2019,26/03/2019,3,35748,100,2.74,274,41.1,Far West
115301,91437,48,37,22/03/2019,23/03/2019,3,35498,100,2.74,274,41.1,Far West
118312,40659,107,48,04/04/2019,05/04/2019,3,36419,100,48,4800,720,Far West
122226,48778,25,66,30/04/2019,06/05/2019,3,37621,100,20,2000,300,Far West
111826,89450,20,39,05/03/2019,06/03/2019,3,34437,100,1.14,114,17.1,Far West
112558,41500,47,58,09/03/2019,10/03/2019,3,34667,100,22,2200,330,Far West
120781,91354,78,34,19/04/2019,20/04/2019,3,37178,100,2.1,210,31.5,Far West
97918,47626,109,59,14/12/2018,15/12/2018,3,30117,100,108,10800,1620,Far West
102696,66094,136,56,09/01/2019,10/01/2019,3,31607,100,112,11200,1680,Far West
79376,87556,31,55,08/09/2018,09/09/2018,3,24399,100,26,2600,390,Far West
87380,47644,63,4,21/10/2018,23/10/2018,3,26856,100,12.5,1250,187.5,Far West
65341,40659,107,2,16/06/2018,18/06/2018,3,20098,100,37.5,3750,562.5,Far West
66366,76970,186,55,22/06/2018,26/06/2018,3,20418,100,26,2600,390,Far West
76311,76970,186,52,22/08/2018,24/08/2018,3,23465,100,29,2900,435,Far West
100056,41398,52,64,24/12/2018,25/12/2018,3,30782,100,15,1500,225,Far West
109028,72760,23,57,16/02/2019,17/02/2019,3,33577,100,37,3700,555,Far West
82208,87556,31,53,24/09/2018,25/09/2018,3,25278,100,99,9900,1485,Far West
96242,41500,47,65,06/12/2018,07/12/2018,3,29602,100,24,2400,360,Far West
,,,,,,,,0,,,,Far West
78208,91452,43,217,02/09/2018,03/09/2018,3,24050,100,18.5,1850,277.5,Far West
96283,91437,48,4,06/12/2018,07/12/2018,3,29616,100,12.5,1250,187.5,Far West
73091,87602,176,39,02/08/2018,03/08/2018,3,22485,100,1.14,114,17.1,Far West
77332,72803,131,52,27/08/2018,02/09/2018,3,23786,100,29,2900,435,Far West
96809,66094,136,37,08/12/2018,09/12/2018,3,29782,100,2.74,274,41.1,Far West
94595,40659,107,37,27/11/2018,29/11/2018,3,29091,100,2.74,274,41.1,Far West
90067,72803,131,42,02/11/2018,03/11/2018,3,27688,100,2.55,255,38.25,Far West
94498,47626,109,58,26/11/2018,28/11/2018,3,29066,100,22,2200,330,Far West
193029,108660,78,55,23/04/2020,24/04/2020,3,59523,100,26,2600,390,Far West
196475,108577,127,56,10/05/2020,11/05/2020,3,60587,100,112,11200,1680,Far West
182567,109124,69,35,01/03/2020,03/03/2020,3,56299,100,2.04,204,30.6,Far West
,,,,,,,,0,,,,Far West
184425,109132,197,42,12/03/2020,13/03/2020,3,56863,100,2.55,255,38.25,Far West
195126,110491,98,4,03/05/2020,04/05/2020,3,60176,100,12.5,1250,187.5,Far West
193823,66011,180,40,26/04/2020,27/04/2020,3,59771,100,1.11,111,16.65,Far West
126949,89325,44,64,23/05/2019,24/05/2019,3,39086,100,15,1500,225,Far West
127130,87602,176,8,23/05/2019,24/05/2019,3,39139,100,4.3,430,64.5,Far West
144135,87602,176,53,24/08/2019,25/08/2019,3,44395,100,99,9900,1485,Far West
145459,47626,109,64,30/08/2019,05/09/2019,3,44800,100,15,1500,225,Far West
168353,110600,107,4,20/12/2019,21/12/2019,3,51894,100,12.5,1250,187.5,Far West
157646,41398,52,66,27/10/2019,30/10/2019,3,48570,100,20,2000,300,Far West
168784,112008,25,57,21/12/2019,22/12/2019,3,52027,100,37,3700,555,Far West
156472,66094,136,57,23/10/2019,24/10/2019,3,48209,100,37,3700,555,Far West
156473,66094,136,58,23/10/2019,24/10/2019,3,48209,100,22,2200,330,Far West
160609,91452,43,32,11/11/2019,12/11/2019,3,49478,100,0.66,66,9.9,Far West
168453,108636,56,40,20/12/2019,21/12/2019,3,51924,100,1.11,111,16.65,Far West
170371,108577,127,66,28/12/2019,29/12/2019,3,52509,100,20,2000,300,Far West
134196,66109,163,53,02/07/2019,03/07/2019,3,41336,100,99,9900,1485,Far West
137581,66109,163,8,19/07/2019,20/07/2019,3,42369,100,4.3,430,64.5,Far West
145567,41398,52,34,31/08/2019,08/09/2019,3,44835,100,2.1,210,31.5,Far West
158118,91330,56,40,30/10/2019,03/11/2019,3,48713,100,1.11,111,16.65,Far West
131983,72782,142,65,20/06/2019,21/06/2019,3,40644,100,24,2400,360,Far West
136328,66109,163,67,15/07/2019,16/07/2019,3,41987,100,4.5,450,67.5,Far West
140016,41500,47,67,02/08/2019,03/08/2019,3,43121,100,4.5,450,67.5,Far West
140998,76970,186,56,07/08/2019,08/08/2019,3,43427,100,112,11200,1680,Far West
153168,91372,201,67,07/10/2019,08/10/2019,3,47190,100,4.5,450,67.5,Far West
150224,91452,43,53,21/09/2019,22/09/2019,3,46272,100,99,9900,1485,Far West
148289,87543,30,54,12/09/2019,13/09/2019,3,45670,100,42,4200,630,Far West
,,,,,,,,0,,,,Far West
168599,108660,78,58,21/12/2019,22/12/2019,3,51972,100,22,2200,330,Far West
169089,72760,23,37,22/12/2019,23/12/2019,3,52120,100,2.74,274,41.1,Far West
137345,91437,48,53,18/07/2019,19/07/2019,3,42298,100,99,9900,1485,Far West
154497,87543,30,4,13/10/2019,14/10/2019,3,47603,100,12.5,1250,187.5,Far West
159063,40659,107,2,02/11/2019,03/11/2019,3,48995,100,37.5,3750,562.5,Far West
170236,110600,107,8,28/12/2019,30/12/2019,3,52471,100,4.3,430,64.5,Far West
202131,112304,31,58,07/06/2020,08/06/2020,3,62349,100,22,2200,330,Far West
206205,110600,107,53,01/07/2020,06/07/2020,3,63639,100,99,9900,1485,Far West
211561,72803,131,32,31/07/2020,04/08/2020,3,65342,100,0.66,66,9.9,Far West
210579,107492,109,54,25/07/2020,26/07/2020,3,65031,100,42,4200,630,Far West
221324,112350,176,4,19/09/2020,20/09/2020,3,68389,100,12.5,1250,187.5,Far West
215671,109124,69,35,21/08/2020,22/08/2020,3,66608,100,2.04,204,30.6,Far West
223151,107510,63,67,28/09/2020,30/09/2020,3,68941,100,4.5,450,67.5,Far West
211502,107510,63,42,30/07/2020,03/08/2020,3,65319,100,2.55,255,38.25,Far West
214280,108678,201,37,14/08/2020,15/08/2020,3,66175,100,2.74,274,41.1,Far West
209887,112008,25,38,21/07/2020,22/07/2020,3,64810,100,1.28,128,19.2,Far West
209956,108660,78,56,23/07/2020,24/07/2020,3,64835,100,112,11200,1680,Far West
205910,72782,142,53,30/06/2020,02/07/2020,3,63546,100,99,9900,1485,Far West
220825,115690,37,48,17/09/2020,18/09/2020,3,68229,100,48,4800,720,Far West
223520,72808,19,32,01/10/2020,04/10/2020,3,69056,100,0.66,66,9.9,Far West
3608,49163,30,36,14/06/2017,17/06/2017,3,1163,100,3.5,350,52.5,Far West
31549,89325,44,36,27/11/2017,03/12/2017,3,9722,100,3.5,350,52.5,Far West
50052,66094,136,36,19/03/2018,20/03/2018,3,15425,100,3.5,350,52.5,Far West
79374,87556,31,36,08/09/2018,09/09/2018,3,24399,100,3.5,350,52.5,Far West
75951,91354,78,30,19/08/2018,21/08/2018,3,23355,100,3.5,350,52.5,Far West
,,,,,,,,0,,,,Far West
186805,112863,52,36,22/03/2020,23/03/2020,3,57595,100,3.5,350,52.5,Far West
143978,72803,131,36,24/08/2019,25/08/2019,3,44346,100,3.5,350,52.5,Far West
147823,91452,43,30,11/09/2019,12/09/2019,3,45528,100,3.5,350,52.5,Far West
6611,59622,186,62,03/07/2017,04/07/2017,3,2039,100,105,10500,1575,Far West
24258,40600,102,47,20/10/2017,25/10/2017,3,7474,100,105,10500,1575,Far West
26004,49222,176,47,27/10/2017,01/11/2017,3,8002,100,105,10500,1575,Far West
106084,41398,52,62,31/01/2019,08/02/2019,3,32668,100,105,10500,1575,Far West
65515,72782,142,47,18/06/2018,19/06/2018,3,20155,100,105,10500,1575,Far West
97426,91354,78,47,11/12/2018,12/12/2018,3,29970,100,105,10500,1575,Far West
183809,112008,25,62,08/03/2020,09/03/2020,3,56676,100,105,10500,1575,Far West
175652,108171,186,62,26/01/2020,27/01/2020,3,54160,100,105,10500,1575,Far West
140832,40550,98,62,07/08/2019,08/08/2019,3,43382,100,105,10500,1575,Far West
,,,,,,,,0,,,,Far West
28280,63735,37,41,10/11/2017,14/11/2017,3,8719,100,1.05,105,15.75,Far West
,,,,,,,,0,,,,Far West
115672,40600,102,41,22/03/2019,23/03/2019,3,35616,100,1.05,105,15.75,Far West
102057,76970,186,43,05/01/2019,06/01/2019,3,31408,100,1.05,105,15.75,Far West
138977,89450,20,41,28/07/2019,02/08/2019,3,42802,100,1.05,105,15.75,Far West
146973,66109,163,41,06/09/2019,07/09/2019,3,45265,100,1.05,105,15.75,Far West
199850,72803,131,41,28/05/2020,31/05/2020,3,61650,100,1.05,105,15.75,Far West
206386,108577,127,43,03/07/2020,04/07/2020,3,63704,100,1.05,105,15.75,Far West
115483,72760,23,33,22/03/2019,23/03/2019,3,35554,100,0.95,95,14.25,Far West
79552,66011,180,33,09/09/2018,10/09/2018,3,24455,100,0.95,95,14.25,Far West
149108,91354,78,33,15/09/2019,16/09/2019,3,45926,100,0.95,95,14.25,Far West
138199,91330,56,33,25/07/2019,26/07/2019,3,42562,100,0.95,95,14.25,Far West
208924,108577,127,33,16/07/2020,17/07/2020,3,64499,100,0.95,95,14.25,Far West
162063,72803,131,66,20/11/2019,21/11/2019,3,49933,10,20,200,30,Far West
165519,108660,78,66,07/12/2019,08/12/2019,3,51011,10,20,200,30,Far West
208802,112304,31,66,16/07/2020,17/07/2020,3,64463,10,20,200,30,Far West
4275,66094,136,104,19/06/2017,24/06/2017,3,1364,10,34,340,51,Far West
18874,72760,23,103,17/09/2017,20/09/2017,3,5817,10,34,340,51,Far West
36018,91330,56,103,22/12/2017,25/12/2017,3,11113,10,34,340,51,Far West
37153,91372,201,104,28/12/2017,01/01/2018,3,11459,10,34,340,51,Far West
45567,48778,25,105,17/02/2018,20/02/2018,3,14069,10,34,340,51,Far West
113128,66011,180,103,11/03/2019,12/03/2019,3,34837,10,34,340,51,Far West
102061,72808,19,103,05/01/2019,06/01/2019,3,31409,10,34,340,51,Far West
77751,91330,56,105,30/08/2018,06/09/2018,3,23913,10,34,340,51,Far West
189314,108636,56,105,02/04/2020,03/04/2020,3,58372,10,34,340,51,Far West
188573,108577,127,103,29/03/2020,30/03/2020,3,58138,10,34,340,51,Far West
193822,108660,78,105,26/04/2020,27/04/2020,3,59770,10,34,340,51,Far West
194572,108636,56,105,30/04/2020,02/05/2020,3,59995,10,34,340,51,Far West
162496,108636,56,105,23/11/2019,24/11/2019,3,50067,10,34,340,51,Far West
166933,112008,25,105,14/12/2019,15/12/2019,3,51451,10,34,340,51,Far West
137983,48778,25,103,24/07/2019,25/07/2019,3,42491,10,34,340,51,Far West
159271,91372,201,103,03/11/2019,04/11/2019,3,49060,10,34,340,51,Far West
147100,72803,131,105,06/09/2019,07/09/2019,3,45302,10,34,340,51,Far West
227080,108171,186,105,18/10/2020,19/10/2020,3,70146,10,34,340,51,Far West
,,,,,,,,0,,,,Far West
21736,40837,56,51,05/10/2017,08/10/2017,3,6689,10,45,450,67.5,Far West
116244,48778,25,1,25/03/2019,26/03/2019,3,35788,10,50,500,75,Far West
71883,91330,56,1,26/07/2018,28/07/2018,3,22126,10,50,500,75,Far West
176296,108743,48,51,30/01/2020,03/02/2020,3,54360,10,45,450,67.5,Far West
129600,76970,186,1,07/06/2019,08/06/2019,3,39919,10,50,500,75,Far West
137164,47644,63,1,17/07/2019,18/07/2019,3,42241,10,50,500,75,Far West
146673,41500,47,1,05/09/2019,06/09/2019,3,45174,10,50,500,75,Far West
150867,66094,136,51,26/09/2019,29/09/2019,3,46468,10,45,450,67.5,Far West
154822,46997,69,51,15/10/2019,16/10/2019,3,47703,10,45,450,67.5,Far West
,,,,,,,,0,,,,Far West
211503,107510,63,51,30/07/2020,03/08/2020,3,65319,10,45,450,67.5,Far West
,,,,,,,,0,,,,Far West
7625,66109,163,54,11/07/2017,14/07/2017,3,2350,10,42,420,63,Far West
7911,49222,176,65,12/07/2017,16/07/2017,3,2436,10,24,240,36,Far West
10745,40861,78,7,02/08/2017,03/08/2017,3,3300,10,87,870,130.5,Far West
11686,40550,98,2,05/08/2017,07/08/2017,3,3588,10,37.5,375,56.25,Far West
18766,47644,63,54,17/09/2017,20/09/2017,3,5787,10,42,420,63,Far West
19617,40778,127,54,23/09/2017,26/09/2017,3,6045,10,42,420,63,Far West
20290,46997,69,11,26/09/2017,01/10/2017,3,6243,10,1.89,18.9,2.84,Far West
20391,40944,48,67,28/09/2017,07/10/2017,3,6281,10,4.5,45,6.75,Far West
20712,63735,37,6,29/09/2017,09/10/2017,3,6376,10,90,900,135,Far West
26191,49163,30,60,28/10/2017,06/11/2017,3,8057,10,33,330,49.5,Far West
26814,40879,201,52,01/11/2017,03/11/2017,3,8258,10,29,290,43.5,Far West
26815,40879,201,57,01/11/2017,05/11/2017,3,8258,10,37,370,55.5,Far West
28210,63735,37,56,10/11/2017,12/11/2017,3,8699,10,112,1120,168,Far West
33277,40659,107,60,07/12/2017,08/12/2017,3,10260,10,33,330,49.5,Far West
36963,87556,31,8,27/12/2017,01/01/2018,3,11404,10,4.3,43,6.45,Far West
38758,47005,197,67,07/01/2018,08/01/2018,3,11970,10,4.5,45,6.75,Far West
38839,76970,186,57,08/01/2018,09/01/2018,3,11994,10,37,370,55.5,Far West
44514,66109,163,54,12/02/2018,13/02/2018,3,13743,10,42,420,63,Far West
48060,41500,47,62,08/03/2018,09/03/2018,3,14828,10,105,1050,157.5,Far West
30260,40879,201,58,19/11/2017,22/11/2017,3,9318,10,22,220,33,Far West
38861,47005,197,50,08/01/2018,10/01/2018,3,11999,10,102,1020,153,Far West
,,,,,,,,0,,,,Far West
,,,,,,,,0,,,,Far West
60720,40600,102,154,22/05/2018,24/05/2018,3,18694,10,45,450,67.5,Far West
50218,72782,142,62,20/03/2018,23/03/2018,3,15475,10,105,1050,157.5,Far West
57707,40600,102,217,02/05/2018,04/05/2018,3,17768,10,18.5,185,27.75,Far West
57709,40600,102,56,02/05/2018,04/05/2018,3,17768,10,112,1120,168,Far West
58970,72803,131,62,11/05/2018,12/05/2018,3,18168,10,105,1050,157.5,Far West
53939,91354,78,62,10/04/2018,11/04/2018,3,16606,10,105,1050,157.5,Far West
60749,47644,63,6,22/05/2018,25/05/2018,3,18702,10,90,900,135,Far West
123075,76970,186,67,04/05/2019,05/05/2019,3,37888,10,4.5,45,6.75,Far West
123077,76970,186,10,04/05/2019,05/05/2019,3,37888,10,2.4,24,3.6,Far West
,,,,,,,,0,,,,Far West
116057,91372,201,5,23/03/2019,24/03/2019,3,35731,10,1899,18990,2848.5,Far West
117476,91437,48,53,01/04/2019,02/04/2019,3,36177,10,99,990,148.5,Far West
118855,41500,47,55,08/04/2019,09/04/2019,3,36583,10,26,260,39,Far West
123304,47626,109,145,05/05/2019,06/05/2019,3,37951,10,345,3450,517.5,Far West
87534,40659,107,64,22/10/2018,25/10/2018,3,26908,10,15,150,22.5,Far West
69539,66094,136,64,11/07/2018,12/07/2018,3,21413,10,15,150,22.5,Far West
104279,40600,102,64,18/01/2019,19/01/2019,3,32107,10,15,150,22.5,Far West
79212,72808,19,58,07/09/2018,08/09/2018,3,24348,10,22,220,33,Far West
82804,66109,163,56,27/09/2018,02/10/2018,3,25454,10,112,1120,168,Far West
83137,91354,78,59,29/09/2018,07/10/2018,3,25558,10,108,1080,162,Far West
76685,90082,37,4,24/08/2018,25/08/2018,3,23590,10,12.5,125,18.75,Far West
77623,66109,163,52,30/08/2018,05/09/2018,3,23879,10,29,290,43.5,Far West
110084,40550,98,48,23/02/2019,24/02/2019,3,33907,10,48,480,72,Far West
71195,47005,197,67,20/07/2018,22/07/2018,3,21918,10,4.5,45,6.75,Far West
73185,72803,131,62,02/08/2018,03/08/2018,3,22512,10,105,1050,157.5,Far West
77754,91330,56,54,30/08/2018,05/09/2018,3,23913,10,42,420,63,Far West
101397,47626,109,50,02/01/2019,03/01/2019,3,31201,10,102,1020,153,Far West
65725,87602,176,58,19/06/2018,21/06/2018,3,20221,10,22,220,33,Far West
83891,40659,107,5,01/10/2018,09/10/2018,3,25785,10,1899,18990,2848.5,Far West
90773,91437,48,60,07/11/2018,08/11/2018,3,27911,10,33,330,49.5,Far West
97844,91437,48,154,14/12/2018,15/12/2018,3,30097,10,45,450,67.5,Far West
87986,47005,197,11,24/10/2018,25/10/2018,3,27046,10,1.89,18.9,2.84,Far West
87988,47005,197,55,24/10/2018,27/10/2018,3,27046,10,26,260,39,Far West
93046,91372,201,65,17/11/2018,20/11/2018,3,28616,10,24,240,36,Far West
99794,87543,30,6,22/12/2018,23/12/2018,3,30699,10,90,900,135,Far West
110002,91452,43,62,23/02/2019,24/02/2019,3,33884,10,105,1050,157.5,Far West
66319,87543,30,10,22/06/2018,23/06/2018,3,20402,10,2.4,24,3.6,Far West
78210,91452,43,64,02/09/2018,03/09/2018,3,24050,10,15,150,22.5,Far West
84828,46997,69,6,07/10/2018,08/10/2018,3,26072,10,90,900,135,Far West
65879,87556,31,10,20/06/2018,22/06/2018,3,20269,10,2.4,24,3.6,Far West
107115,90082,37,5,04/02/2019,05/02/2019,3,32979,10,1899,18990,2848.5,Far West
107454,91437,48,145,07/02/2019,08/02/2019,3,33084,10,345,3450,517.5,Far West
66818,87602,176,60,25/06/2018,28/06/2018,3,20561,10,33,330,49.5,Far West
76802,40600,102,54,24/08/2018,25/08/2018,3,23620,10,42,420,63,Far West
196484,108171,186,54,10/05/2020,11/05/2020,3,60589,10,42,420,63,Far West
185554,72760,23,62,15/03/2020,16/03/2020,3,57208,10,105,1050,157.5,Far West
185140,110491,98,48,14/03/2020,15/03/2020,3,57078,10,48,480,72,Far West
191739,108636,56,62,15/04/2020,16/04/2020,3,59121,10,105,1050,157.5,Far West
198709,66094,136,52,22/05/2020,23/05/2020,3,61294,10,29,290,43.5,Far West
189381,112863,52,6,02/04/2020,03/04/2020,3,58393,10,90,900,135,Far West
,,,,,,,,0,,,,Far West
186309,108660,78,60,20/03/2020,21/03/2020,3,57442,10,33,330,49.5,Far West
178754,112304,31,11,10/02/2020,11/02/2020,3,55124,10,1.89,18.9,2.84,Far West
175932,112008,25,145,29/01/2020,01/02/2020,3,54250,10,345,3450,517.5,Far West
160068,40600,102,5,08/11/2019,09/11/2019,3,49308,10,1899,18990,2848.5,Far West
169157,109124,69,55,22/12/2019,23/12/2019,3,52144,10,26,260,39,Far West
170133,112965,47,145,27/12/2019,29/12/2019,3,52437,10,345,3450,517.5,Far West
175031,107492,109,145,24/01/2020,25/01/2020,3,53958,10,345,3450,517.5,Far West
167777,112008,25,4,16/12/2019,17/12/2019,3,51716,10,12.5,125,18.75,Far West
172758,108171,186,58,11/01/2020,12/01/2020,3,53251,10,22,220,33,Far West
155697,91437,48,154,19/10/2019,20/10/2019,3,47969,10,45,450,67.5,Far West
160607,91452,43,48,11/11/2019,12/11/2019,3,49478,10,48,480,72,Far West
168530,108758,43,48,21/12/2019,22/12/2019,3,51951,10,48,480,72,Far West
170433,112304,31,145,28/12/2019,31/12/2019,3,52526,10,345,3450,517.5,Far West
129738,91437,48,47,10/06/2019,11/06/2019,3,39964,10,105,1050,157.5,Far West
,,,,,,,,0,,,,Far West
141214,76970,186,217,09/08/2019,10/08/2019,3,43495,10,18.5,185,27.75,Far West
145569,41398,52,64,31/08/2019,06/09/2019,3,44835,10,15,150,22.5,Far West
151341,87602,176,54,27/09/2019,30/09/2019,3,46617,10,42,420,63,Far West
140374,87556,31,52,04/08/2019,05/08/2019,3,43238,10,29,290,43.5,Far West
144450,40600,102,52,25/08/2019,26/08/2019,3,44488,10,29,290,43.5,Far West
,,,,,,,,0,,,,Far West
,,,,,,,,0,,,,Far West
158105,41500,47,47,30/10/2019,03/11/2019,3,48708,10,105,1050,157.5,Far West
,,,,,,,,0,,,,Far West
148329,72803,131,52,12/09/2019,13/09/2019,3,45681,10,29,290,43.5,Far West
173673,107753,44,217,17/01/2020,18/01/2020,3,53532,10,18.5,185,27.75,Far West
147956,91354,78,62,11/09/2019,12/09/2019,3,45572,10,105,1050,157.5,Far West
,,,,,,,,0,,,,Far West
168409,112965,47,54,20/12/2019,21/12/2019,3,51911,10,42,420,63,Far West
166230,108171,186,50,09/12/2019,10/12/2019,3,51228,10,102,1020,153,Far West
203622,112291,30,59,16/06/2020,17/06/2020,3,62822,10,108,1080,162,Far West
207354,108758,43,11,09/07/2020,10/07/2020,3,64006,10,1.89,18.9,2.84,Far West
215831,108636,56,145,22/08/2020,23/08/2020,3,66655,10,345,3450,517.5,Far West
224245,108678,201,6,04/10/2020,05/10/2020,3,69285,10,90,900,135,Far West
209979,107492,109,6,23/07/2020,24/07/2020,3,64843,10,90,900,135,Far West
224916,107510,63,52,06/10/2020,07/10/2020,3,69478,10,29,290,43.5,Far West
208144,66011,180,217,12/07/2020,13/07/2020,3,64251,10,18.5,185,27.75,Far West
224460,110541,102,55,05/10/2020,06/10/2020,3,69351,10,26,260,39,Far West
210895,110541,102,58,26/07/2020,27/07/2020,3,65128,10,22,220,33,Far West
201685,108577,127,154,05/06/2020,06/06/2020,3,62218,10,45,450,67.5,Far West
203041,112008,25,217,12/06/2020,13/06/2020,3,62636,10,18.5,185,27.75,Far West
221136,112965,47,217,19/09/2020,20/09/2020,3,68326,10,18.5,185,27.75,Far West
44095,90082,37,146,10/02/2018,11/02/2018,3,13616,10,285,2850,427.5,Far West
60213,72803,131,147,19/05/2018,21/05/2018,3,18543,10,285,2850,427.5,Far West
106599,72760,23,147,01/02/2019,02/02/2019,3,32823,10,285,2850,427.5,Far West
184173,72782,142,147,09/03/2020,10/03/2020,3,56783,10,285,2850,427.5,Far West
188741,108678,201,147,31/03/2020,03/04/2020,3,58197,10,285,2850,427.5,Far West
28863,45600,44,44,12/11/2017,17/11/2017,3,8887,10,240,2400,360,Far West
30327,40879,201,45,20/11/2017,23/11/2017,3,9339,10,240,2400,360,Far West
50685,72760,23,45,22/03/2018,24/03/2018,3,15621,10,240,2400,360,Far West
50632,89450,20,45,22/03/2018,23/03/2018,3,15608,10,240,2400,360,Far West
,,,,,,,,0,,,,Far West
181310,108660,78,46,24/02/2020,25/02/2020,3,55915,10,240,2400,360,Far West
127493,40659,107,46,27/05/2019,29/05/2019,3,39257,10,240,2400,360,Far West
173406,107510,63,45,15/01/2020,16/01/2020,3,53452,10,240,2400,360,Far West
150582,72782,142,45,23/09/2019,24/09/2019,3,46379,10,240,2400,360,Far West
130642,91437,48,44,13/06/2019,14/06/2019,3,40236,10,240,2400,360,Far West
206206,110600,107,44,01/07/2020,06/07/2020,3,63639,10,240,2400,360,Far West
213129,108171,186,45,10/08/2020,11/08/2020,3,65832,10,240,2400,360,Far West
7477,48778,25,4,10/07/2017,12/07/2017,3,2308,50,12.5,625,93.75,Far West
26906,47644,63,36,02/11/2017,04/11/2017,3,8291,50,3.5,175,26.25,Far West
29671,47644,63,36,17/11/2017,22/11/2017,3,9134,50,3.5,175,26.25,Far West
32239,66094,136,2,01/12/2017,08/12/2017,3,9934,50,37.5,1875,281.25,Far West
38851,66109,163,52,08/01/2018,09/01/2018,3,11997,50,29,1450,217.5,Far West
53350,89325,44,58,06/04/2018,08/04/2018,3,16427,50,22,1100,165,Far West
111213,40600,102,50,02/03/2019,06/03/2019,3,34253,50,102,5100,765,Far West
98714,91330,56,52,17/12/2018,18/12/2018,3,30364,50,29,1450,217.5,Far West
100928,87543,30,59,29/12/2018,04/01/2019,3,31052,50,108,5400,810,Far West
182283,66094,136,1,29/02/2020,03/03/2020,3,56209,50,50,2500,375,Far West
182284,66094,136,60,29/02/2020,03/03/2020,3,56209,50,33,1650,247.5,Far West
190879,66094,136,64,10/04/2020,11/04/2020,3,58854,50,15,750,112.5,Far West
136258,72760,23,62,13/07/2019,14/07/2019,3,41961,50,105,5250,787.5,Far West
,,,,,,,,0,,,,Far West
139147,87602,176,33,29/07/2019,04/08/2019,3,42852,50,0.95,47.5,7.13,Far West
